Id,Category
HW00004294,3
HW00003636,3
HW00004532,3
HW00007182,3
HW00002112,3
HW00005903,3
HW00003560,3
HW00005761,3
HW00006593,3
HW00001532,3
HW00007930,3
HW00005829,3
HW00003770,3
HW00003593,3
HW00001357,3
HW00000574,3
HW00003805,3
HW00005471,9
HW00006094,9
HW00001409,9
HW00006279,9
HW00006553,9
HW00005766,9
HW00005260,9
HW00007862,9
HW00006060,9
HW00004750,9
HW00001285,9
HW00000019,9
HW00000405,9
HW00000516,9
HW00004313,9
HW00002127,9
HW00000777,9
HW00000227,9
HW00000300,9
HW00004042,9
HW00005496,9
HW00002640,9
HW00006188,9
HW00003556,9
HW00007152,9
HW00001216,9
HW00006855,9
HW00007280,9
HW00000471,9
HW00002688,9
HW00005332,9
HW00002558,9
HW00005118,9
HW00006922,9
HW00002834,9
HW00004636,9
HW00001663,9
HW00006057,9
HW00000575,9
HW00004565,9
HW00003791,9
HW00003544,9
HW00002560,9
HW00005798,9
HW00005248,9
HW00007107,9
HW00001336,9
HW00001161,9
HW00002324,9
HW00000363,9
HW00005341,9
HW00006036,9
HW00004910,9
HW00006524,9
HW00000329,9
HW00000236,9
HW00001328,9
HW00005922,9
HW00006010,9
HW00002924,9
HW00007450,9
HW00001012,9
HW00003429,9
HW00003003,9
HW00007732,9
HW00005269,9
HW00002451,9
HW00006823,9
HW00001802,9
HW00006976,9
HW00004929,9
HW00000696,9
HW00003886,9
HW00004822,9
HW00004298,9
HW00003738,9
HW00006961,9
HW00007893,9
HW00003042,9
HW00001595,9
HW00003802,9
HW00003117,9
HW00005463,9
HW00005520,9
HW00001018,9
HW00004588,9
HW00006952,9
HW00007490,9
HW00000628,9
HW00000540,9
HW00006041,9
HW00007096,9
HW00004688,9
HW00000436,9
HW00001787,9
HW00005197,9
HW00006968,9
HW00006069,9
HW00000924,9
HW00000647,9
HW00001841,9
HW00000717,9
HW00004983,9
HW00005789,9
HW00004651,9
HW00004760,9
HW00005816,9
HW00005296,9
HW00005880,9
HW00002496,9
HW00002030,9
HW00005126,9
HW00002054,9
HW00005871,9
HW00000052,9
HW00004975,9
HW00005014,9
HW00002854,9
HW00004690,9
HW00006342,9
HW00001443,9
HW00004088,9
HW00003202,9
HW00001502,9
HW00007222,9
HW00007421,9
HW00002098,9
HW00007516,9
HW00000162,9
HW00006323,9
HW00001334,9
HW00001306,9
HW00000331,9
HW00000802,9
HW00006382,9
HW00004648,9
HW00004492,9
HW00005396,9
HW00006388,9
HW00001206,9
HW00005323,9
HW00003723,9
HW00007529,9
HW00006980,9
HW00005692,9
HW00001918,9
HW00003520,9
HW00004470,9
HW00004573,9
HW00006100,9
HW00002343,9
HW00004643,9
HW00003254,9
HW00004387,9
HW00002402,9
HW00002294,9
HW00002828,9
HW00000497,9
HW00007191,9
HW00006886,9
HW00002497,9
HW00000618,9
HW00003190,9
HW00006396,9
HW00003000,9
HW00000109,9
HW00000707,9
HW00002488,9
HW00005245,9
HW00003228,9
HW00001446,9
HW00006589,9
HW00003784,9
HW00007204,9
HW00004826,9
HW00006876,9
HW00007789,9
HW00002503,9
HW00005914,9
HW00006527,9
HW00004157,9
HW00003396,9
HW00005348,9
HW00002833,9
HW00000968,9
HW00001147,9
HW00006128,9
HW00005836,9
HW00003857,9
HW00000651,9
HW00000710,9
HW00007049,9
HW00006435,9
HW00003307,9
HW00001907,9
HW00000587,9
HW00003740,9
HW00006727,9
HW00002802,9
HW00005411,9
HW00007067,9
HW00000871,9
HW00001364,9
HW00006969,9
HW00001728,9
HW00003135,9
HW00001816,9
HW00000952,9
HW00005767,9
HW00007431,9
HW00007220,9
HW00005044,9
HW00005222,9
HW00004805,9
HW00005489,9
HW00004075,9
HW00005508,9
HW00006130,9
HW00004751,9
HW00000021,9
HW00003859,9
HW00003817,9
HW00001913,9
HW00004449,9
HW00003603,9
HW00007168,9
HW00001203,9
HW00005293,9
HW00003563,9
HW00005707,9
HW00005848,9
HW00007888,9
HW00003493,9
HW00005080,9
HW00002951,9
HW00000001,9
HW00000390,9
HW00004181,9
HW00001540,9
HW00003207,9
HW00000844,9
HW00006904,9
HW00000348,9
HW00002303,9
HW00003920,9
HW00005182,9
HW00005450,9
HW00001266,9
HW00001940,9
HW00007397,9
HW00000639,9
HW00003442,9
HW00001006,9
HW00002426,9
HW00002943,9
HW00001980,9
HW00001563,9
HW00001279,9
HW00006442,9
HW00003407,9
HW00003253,9
HW00002452,9
HW00005902,9
HW00006535,9
HW00002984,9
HW00002751,9
HW00001146,9
HW00006236,9
HW00000274,9
HW00007098,9
HW00005911,9
HW00007500,9
HW00007327,9
HW00000270,9
HW00001374,9
HW00004686,9
HW00004687,9
HW00003540,9
HW00000563,9
HW00001325,9
HW00006639,9
HW00001759,9
HW00007342,9
HW00006983,9
HW00000079,9
HW00002852,9
HW00005337,9
HW00004392,9
HW00005278,9
HW00003906,9
HW00004358,9
HW00003500,9
HW00000895,9
HW00002035,9
HW00006940,9
HW00003200,9
HW00004890,9
HW00002259,9
HW00000580,9
HW00001618,9
HW00002904,9
HW00006421,9
HW00005769,9
HW00007902,9
HW00005617,9
HW00006992,9
HW00007378,9
HW00007800,9
HW00001485,9
HW00001189,9
HW00005972,9
HW00002893,9
HW00005352,9
HW00002784,9
HW00007416,9
HW00002040,9
HW00004813,9
HW00001770,9
HW00006551,9
HW00005001,9
HW00006118,9
HW00002954,9
HW00001187,9
HW00006005,9
HW00005492,9
HW00003088,9
HW00000036,9
HW00002323,9
HW00005324,9
HW00000134,9
HW00000465,9
HW00005771,9
HW00001559,9
HW00005212,9
HW00006744,9
HW00003958,9
HW00002458,9
HW00003956,9
HW00004824,9
HW00004911,9
HW00006997,9
HW00002818,9
HW00007437,9
HW00005189,9
HW00002519,9
HW00004907,9
HW00007811,9
HW00003329,9
HW00005807,9
HW00007751,9
HW00003321,9
HW00007668,9
HW00003047,9
HW00001555,9
HW00001702,9
HW00002231,9
HW00004616,9
HW00000511,9
HW00005667,9
HW00000306,9
HW00004829,9
HW00006828,9
HW00007921,9
HW00005487,9
HW00006281,9
HW00007290,9
HW00004779,9
HW00004621,9
HW00002647,9
HW00006636,9
HW00003423,9
HW00001909,9
HW00003762,9
HW00000942,9
HW00005683,9
HW00005754,9
HW00007680,9
HW00006918,9
HW00007659,9
HW00000813,9
HW00000812,9
HW00002023,9
HW00007795,9
HW00003433,9
HW00000281,9
HW00004765,9
HW00000519,9
HW00004012,9
HW00007315,9
HW00001580,9
HW00003957,9
HW00003573,9
HW00007691,9
HW00003400,9
HW00007815,9
HW00004875,9
HW00004432,9
HW00002457,9
HW00002322,9
HW00004336,9
HW00000305,9
HW00005646,9
HW00007300,9
HW00000852,9
HW00006084,9
HW00001447,9
HW00005988,9
HW00002530,9
HW00002843,9
HW00004195,9
HW00006848,9
HW00001623,9
HW00000541,9
HW00001138,9
HW00000256,9
HW00004353,9
HW00006021,9
HW00000058,9
HW00001340,9
HW00001657,9
HW00004172,9
HW00002189,9
HW00001091,9
HW00001122,9
HW00002956,9
HW00001975,9
HW00005129,9
HW00005738,9
HW00003839,9
HW00000334,9
HW00005190,9
HW00003904,9
HW00006729,9
HW00001380,9
HW00007904,9
HW00005287,9
HW00004213,9
HW00002823,9
HW00005664,9
HW00001723,9
HW00000439,9
HW00003749,9
HW00001134,9
HW00001312,9
HW00003700,9
HW00005407,9
HW00001476,9
HW00002832,9
HW00007627,9
HW00002448,9
HW00003848,9
HW00000626,9
HW00003192,9
HW00003942,9
HW00005421,9
HW00006174,9
HW00005246,9
HW00007247,9
HW00007163,9
HW00005743,9
HW00000664,9
HW00001111,9
HW00002277,9
HW00006115,9
HW00006782,9
HW00002799,9
HW00005220,9
HW00005886,9
HW00004401,9
HW00002746,9
HW00000061,9
HW00002628,9
HW00000268,9
HW00002478,9
HW00003989,9
HW00001793,9
HW00005201,9
HW00003796,9
HW00006604,9
HW00003992,9
HW00001506,9
HW00007870,9
HW00002590,9
HW00003800,9
HW00004150,9
HW00007432,9
HW00005416,9
HW00005602,9
HW00000527,9
HW00001674,9
HW00007361,9
HW00003630,9
HW00003178,9
HW00005366,9
HW00002230,9
HW00005652,9
HW00003755,9
HW00007242,9
HW00006150,9
HW00007734,9
HW00007725,9
HW00007073,9
HW00007658,9
HW00001432,9
HW00005606,9
HW00006853,9
HW00005103,9
HW00004920,9
HW00000041,9
HW00001731,9
HW00001967,9
HW00003679,9
HW00002059,9
HW00003558,9
HW00003536,9
HW00003412,9
HW00004393,9
HW00005058,9
HW00005623,9
HW00000409,9
HW00003901,9
HW00006285,9
HW00002002,9
HW00000889,9
HW00001142,9
HW00003338,9
HW00002902,9
HW00004880,9
HW00007645,9
HW00005067,9
HW00000518,9
HW00003490,9
HW00000635,9
HW00001487,9
HW00006891,9
HW00006009,9
HW00000907,9
HW00003697,9
HW00003850,9
HW00007210,9
HW00003596,9
HW00002422,9
HW00005339,9
HW00007318,9
HW00000712,9
HW00005869,9
HW00004879,9
HW00004281,9
HW00001972,9
HW00007153,9
HW00007254,9
HW00002925,9
HW00004140,9
HW00004295,9
HW00001059,9
HW00002514,9
HW00003122,9
HW00001290,9
HW00005824,9
HW00004380,9
HW00000590,9
HW00004394,9
HW00007392,9
HW00006600,9
HW00006470,9
HW00004369,9
HW00004058,9
HW00003546,9
HW00003461,9
HW00001861,9
HW00002379,9
HW00004764,9
HW00006073,9
HW00004100,9
HW00007553,9
HW00000650,9
HW00006646,9
HW00004064,9
HW00007461,9
HW00001885,9
HW00003284,9
HW00001000,9
HW00007675,9
HW00004384,9
HW00003792,9
HW00004846,9
HW00007259,9
HW00007040,9
HW00006226,9
HW00005621,9
HW00006770,9
HW00002985,9
HW00000351,9
HW00004430,9
HW00003225,9
HW00003756,9
HW00006337,9
HW00001053,9
HW00006897,9
HW00001507,9
HW00004921,9
HW00007894,7
HW00003095,7
HW00007492,7
HW00004221,7
HW00006344,7
HW00006733,7
HW00000070,7
HW00000672,7
HW00007424,7
HW00006517,7
HW00005594,7
HW00004857,7
HW00003933,7
HW00006749,7
HW00006773,7
HW00001929,7
HW00004784,7
HW00007475,7
HW00006998,7
HW00002704,7
HW00002305,7
HW00003232,7
HW00004351,7
HW00004060,7
HW00002279,7
HW00001281,7
HW00002745,7
HW00005843,7
HW00005097,7
HW00001438,7
HW00002420,7
HW00005334,7
HW00003782,7
HW00004247,7
HW00003944,7
HW00002256,7
HW00006774,7
HW00006574,7
HW00001283,7
HW00007649,7
HW00005666,7
HW00004164,7
HW00001028,7
HW00001853,7
HW00005552,7
HW00004943,7
HW00001704,7
HW00007852,7
HW00003251,7
HW00004391,7
HW00001791,7
HW00006777,7
HW00006416,7
HW00000187,7
HW00001023,7
HW00002180,7
HW00005143,7
HW00003028,7
HW00007912,7
HW00000680,7
HW00002668,7
HW00004495,7
HW00006019,7
HW00001009,7
HW00005659,7
HW00000730,7
HW00002487,7
HW00004554,7
HW00001278,7
HW00003455,7
HW00003652,7
HW00002337,7
HW00006868,7
HW00004453,7
HW00003255,7
HW00000797,7
HW00001255,7
HW00004881,7
HW00004652,7
HW00001105,7
HW00004958,7
HW00004995,7
HW00003325,7
HW00000169,7
HW00003804,7
HW00003874,7
HW00000430,7
HW00001666,7
HW00006586,7
HW00001048,7
HW00006179,7
HW00005177,7
HW00004050,7
HW00002456,7
HW00005782,7
HW00005810,7
HW00000800,7
HW00000177,7
HW00002498,7
HW00002634,7
HW00004214,7
HW00006190,7
HW00007364,7
HW00005979,7
HW00007349,7
HW00006241,7
HW00000018,7
HW00003432,7
HW00001722,7
HW00006383,7
HW00007120,7
HW00000172,7
HW00007832,7
HW00005268,7
HW00004919,7
HW00005619,7
HW00003131,7
HW00004011,7
HW00002273,7
HW00001164,7
HW00002717,7
HW00003924,7
HW00002602,7
HW00005651,7
HW00006176,7
HW00005041,7
HW00006407,7
HW00002247,7
HW00003833,7
HW00006076,7
HW00007215,7
HW00000197,7
HW00006554,7
HW00001528,7
HW00007521,7
HW00003872,7
HW00004412,7
HW00003101,7
HW00006996,7
HW00002545,7
HW00003521,7
HW00006676,7
HW00000735,7
HW00001439,7
HW00005202,7
HW00000838,7
HW00005616,7
HW00002899,7
HW00005726,7
HW00002856,7
HW00000462,7
HW00000849,7
HW00007234,7
HW00000320,7
HW00001712,7
HW00004445,7
HW00002102,7
HW00004947,7
HW00001650,7
HW00005549,7
HW00005327,7
HW00001204,7
HW00003702,7
HW00002555,7
HW00002347,7
HW00006731,7
HW00006987,7
HW00000221,7
HW00007483,7
HW00003883,7
HW00002110,7
HW00004415,7
HW00007570,7
HW00000542,7
HW00007111,7
HW00006136,7
HW00004585,7
HW00006627,7
HW00003090,7
HW00001803,7
HW00007626,7
HW00005513,7
HW00001483,7
HW00006307,7
HW00003372,7
HW00003162,7
HW00002869,7
HW00003039,7
HW00005899,7
HW00007574,7
HW00002123,7
HW00004005,7
HW00002240,7
HW00001431,7
HW00003510,7
HW00005275,7
HW00005165,7
HW00001976,7
HW00000905,7
HW00002991,7
HW00001258,7
HW00006414,7
HW00006881,7
HW00005367,7
HW00005205,7
HW00001062,7
HW00006250,7
HW00001989,7
HW00006908,7
HW00004825,7
HW00000670,7
HW00006356,7
HW00007436,7
HW00007304,7
HW00004276,7
HW00005453,7
HW00007758,7
HW00007784,7
HW00005213,7
HW00006304,7
HW00005867,7
HW00004700,7
HW00002096,7
HW00000668,7
HW00000101,7
HW00003594,7
HW00005971,7
HW00000761,7
HW00000808,7
HW00004212,7
HW00006406,7
HW00005557,7
HW00005712,7
HW00007584,7
HW00000055,7
HW00002970,7
HW00007582,7
HW00001234,7
HW00001262,7
HW00002415,7
HW00006732,7
HW00001991,7
HW00006572,7
HW00000446,7
HW00003912,7
HW00004977,7
HW00005392,7
HW00006072,7
HW00005025,7
HW00004539,7
HW00006037,7
HW00000771,7
HW00003997,7
HW00001732,7
HW00000827,7
HW00000253,7
HW00000239,7
HW00004161,7
HW00002223,7
HW00003621,7
HW00000319,7
HW00000473,7
HW00000186,7
HW00001871,7
HW00002894,7
HW00003410,7
HW00001033,7
HW00001936,7
HW00000860,7
HW00002178,7
HW00002460,7
HW00002917,7
HW00003574,7
HW00003408,7
HW00005384,7
HW00006419,7
HW00000742,7
HW00006052,7
HW00000505,7
HW00003067,7
HW00006776,7
HW00003345,7
HW00005393,7
HW00002653,7
HW00000793,7
HW00006509,7
HW00007236,7
HW00007728,7
HW00005779,7
HW00006649,7
HW00002267,7
HW00002332,7
HW00004522,7
HW00002143,7
HW00002644,7
HW00002089,7
HW00001192,7
HW00000925,7
HW00001196,7
HW00003879,7
HW00000230,7
HW00002275,7
HW00003855,7
HW00005839,7
HW00007607,7
HW00006194,7
HW00000828,7
HW00003267,7
HW00004712,7
HW00002442,7
HW00002678,7
HW00003439,7
HW00003584,7
HW00005377,7
HW00004288,7
HW00002241,7
HW00004728,7
HW00006253,7
HW00005495,7
HW00005590,7
HW00002656,7
HW00006338,7
HW00002724,7
HW00007389,7
HW00005401,7
HW00002527,7
HW00003378,7
HW00004610,7
HW00006990,7
HW00007175,7
HW00002780,7
HW00001632,7
HW00007218,7
HW00005251,7
HW00007363,7
HW00001195,7
HW00002910,7
HW00000980,7
HW00007250,7
HW00001498,7
HW00002848,7
HW00000585,7
HW00005993,7
HW00006078,7
HW00006818,7
HW00002552,7
HW00006967,7
HW00005448,7
HW00002553,7
HW00006316,7
HW00001838,7
HW00000526,7
HW00002146,7
HW00007609,7
HW00007047,7
HW00007137,7
HW00006795,7
HW00000729,7
HW00004293,7
HW00000261,7
HW00005859,7
HW00006683,7
HW00004299,7
HW00000750,7
HW00002781,7
HW00007783,7
HW00000532,7
HW00001556,7
HW00001488,7
HW00003055,7
HW00001386,7
HW00004370,7
HW00007498,7
HW00001687,7
HW00002791,7
HW00004357,7
HW00007673,7
HW00000723,7
HW00007484,7
HW00001710,7
HW00006890,7
HW00004899,7
HW00007455,7
HW00007792,7
HW00001096,7
HW00003779,7
HW00007382,7
HW00000944,7
HW00003107,7
HW00006156,7
HW00000344,7
HW00000908,7
HW00003831,7
HW00006873,7
HW00001118,7
HW00001378,7
HW00007406,7
HW00007796,7
HW00002749,7
HW00001273,7
HW00004364,7
HW00005579,7
HW00003579,7
HW00002892,7
HW00001036,7
HW00007549,7
HW00003244,7
HW00002714,7
HW00000566,7
HW00005333,7
HW00006974,7
HW00002883,7
HW00007885,7
HW00002518,7
HW00001901,7
HW00006706,7
HW00006989,7
HW00004069,7
HW00004331,7
HW00007305,7
HW00000594,7
HW00006071,7
HW00005793,7
HW00007281,7
HW00003947,7
HW00003415,7
HW00004564,7
HW00000920,7
HW00000583,7
HW00003191,7
HW00005945,7
HW00000147,7
HW00004957,7
HW00004210,7
HW00004759,7
HW00001453,7
HW00004959,7
HW00000481,7
HW00003223,7
HW00001600,7
HW00004467,7
HW00006671,7
HW00007320,7
HW00003946,7
HW00006521,7
HW00002730,7
HW00001774,7
HW00005256,7
HW00005904,7
HW00005133,7
HW00004766,7
HW00003105,7
HW00001998,7
HW00000238,7
HW00003331,7
HW00000582,7
HW00000766,7
HW00004303,7
HW00006475,7
HW00007543,7
HW00001826,7
HW00007140,7
HW00001859,7
HW00002421,7
HW00003054,7
HW00007297,7
HW00004691,7
HW00006109,7
HW00003177,7
HW00003164,7
HW00002085,7
HW00005833,7
HW00005056,7
HW00001889,7
HW00003168,7
HW00001005,7
HW00001244,7
HW00001359,7
HW00001520,7
HW00003030,7
HW00003998,7
HW00000603,7
HW00007402,7
HW00007919,7
HW00005595,7
HW00006146,7
HW00002246,7
HW00006841,7
HW00000249,7
HW00005193,7
HW00007688,7
HW00003774,7
HW00001128,7
HW00000531,7
HW00005024,7
HW00006692,7
HW00000164,7
HW00003635,7
HW00004793,7
HW00005145,7
HW00002820,7
HW00000881,7
HW00006715,7
HW00000309,7
HW00004236,7
HW00002410,7
HW00000198,7
HW00002195,7
HW00000500,7
HW00003972,7
HW00000105,7
HW00002389,7
HW00003314,7
HW00004915,7
HW00005481,7
HW00002981,7
HW00001610,7
HW00004533,7
HW00007654,7
HW00000886,7
HW00000377,7
HW00002979,7
HW00005034,7
HW00002623,7
HW00003741,7
HW00000289,7
HW00000303,7
HW00002983,7
HW00003552,7
HW00001240,7
HW00007056,7
HW00003742,7
HW00006315,7
HW00000071,7
HW00002307,7
HW00002399,7
HW00000088,7
HW00001397,7
HW00001248,7
HW00003811,7
HW00002357,7
HW00007369,7
HW00001525,7
HW00006561,7
HW00005691,7
HW00003977,7
HW00006612,7
HW00005436,7
HW00006028,7
HW00005734,7
HW00002388,7
HW00007760,7
HW00005399,7
HW00003440,7
HW00002702,7
HW00004211,7
HW00002151,7
HW00004776,7
HW00005966,7
HW00002516,7
HW00000836,7
HW00006858,7
HW00007488,7
HW00005611,7
HW00003775,7
HW00002725,7
HW00005532,7
HW00002077,7
HW00005445,7
HW00000600,7
HW00004886,7
HW00007101,7
HW00003620,7
HW00002996,7
HW00001992,7
HW00005990,7
HW00006053,7
HW00005722,7
HW00003289,7
HW00002414,7
HW00000986,7
HW00005422,7
HW00002082,7
HW00001344,7
HW00003951,7
HW00004386,7
HW00004083,7
HW00001422,7
HW00003210,7
HW00007615,7
HW00002298,7
HW00004045,7
HW00000752,7
HW00004754,7
HW00005668,7
HW00002050,7
HW00004844,7
HW00006266,7
HW00001329,7
HW00006709,7
HW00006753,7
HW00005431,5
HW00005288,5
HW00006289,5
HW00006691,5
HW00002155,5
HW00000422,5
HW00002249,5
HW00005614,5
HW00002328,5
HW00007448,5
HW00003937,5
HW00000611,5
HW00000201,5
HW00003862,5
HW00003141,5
HW00002198,5
HW00002236,5
HW00002732,5
HW00005733,5
HW00002529,5
HW00007505,5
HW00007695,5
HW00000343,5
HW00000682,5
HW00004224,5
HW00002533,5
HW00002885,5
HW00002179,5
HW00006794,5
HW00004322,5
HW00007279,5
HW00007918,5
HW00001705,5
HW00001152,5
HW00004124,5
HW00005081,5
HW00004468,5
HW00000873,5
HW00004093,5
HW00006173,5
HW00007032,5
HW00006644,5
HW00000317,5
HW00005783,5
HW00003079,5
HW00007115,5
HW00000769,5
HW00001664,5
HW00003465,5
HW00004655,5
HW00007150,5
HW00007671,5
HW00001337,5
HW00007842,5
HW00000337,5
HW00001823,5
HW00001524,5
HW00007243,5
HW00006393,5
HW00006140,5
HW00006200,5
HW00004423,5
HW00006907,5
HW00007167,5
HW00002536,5
HW00001542,5
HW00000345,5
HW00004773,5
HW00006791,5
HW00004811,5
HW00003451,5
HW00007569,5
HW00000704,5
HW00005395,5
HW00007482,5
HW00006121,5
HW00000607,5
HW00002160,5
HW00005479,5
HW00001612,5
HW00001402,5
HW00002193,5
HW00003029,5
HW00006915,5
HW00006662,5
HW00001598,5
HW00002459,5
HW00002735,5
HW00006059,5
HW00004661,5
HW00002327,5
HW00007724,5
HW00001709,5
HW00001157,5
HW00005433,5
HW00007817,5
HW00006096,5
HW00004799,5
HW00000979,5
HW00007837,5
HW00007263,5
HW00006400,5
HW00003897,5
HW00005587,5
HW00003184,5
HW00004448,5
HW00002051,5
HW00003607,5
HW00000621,5
HW00003416,5
HW00006441,5
HW00004987,5
HW00004170,5
HW00006061,5
HW00004733,5
HW00005295,5
HW00006689,5
HW00000491,5
HW00005784,5
HW00003201,5
HW00006300,5
HW00000687,5
HW00005232,5
HW00004620,5
HW00001269,5
HW00001798,5
HW00004913,5
HW00007151,5
HW00006485,5
HW00002435,5
HW00007901,5
HW00000557,5
HW00001974,5
HW00000107,5
HW00005677,5
HW00004408,5
HW00007404,5
HW00007518,5
HW00006438,5
HW00003021,5
HW00001135,5
HW00000709,5
HW00004227,5
HW00001777,5
HW00007312,5
HW00003336,5
HW00001066,5
HW00000773,5
HW00006049,5
HW00002218,5
HW00003505,5
HW00006552,5
HW00003017,5
HW00005642,5
HW00002756,5
HW00000786,5
HW00002687,5
HW00000264,5
HW00006523,5
HW00002001,5
HW00005157,5
HW00000538,5
HW00002363,5
HW00001636,5
HW00005765,5
HW00001046,5
HW00001824,5
HW00002844,5
HW00003545,5
HW00003915,5
HW00002313,5
HW00002658,5
HW00005969,5
HW00003369,5
HW00003365,5
HW00000930,5
HW00004993,5
HW00004581,5
HW00002434,5
HW00005149,5
HW00004543,5
HW00002141,5
HW00000066,5
HW00006533,5
HW00003640,5
HW00003258,5
HW00003575,5
HW00006030,5
HW00004244,5
HW00000027,5
HW00005986,5
HW00003268,5
HW00002870,5
HW00001338,5
HW00003769,5
HW00000743,5
HW00004842,5
HW00001669,5
HW00003900,5
HW00005965,5
HW00004428,5
HW00000111,5
HW00004178,5
HW00006357,5
HW00007681,5
HW00001235,5
HW00003393,5
HW00004256,5
HW00005665,5
HW00001984,5
HW00007395,5
HW00007572,5
HW00005480,5
HW00003349,5
HW00002336,5
HW00002689,5
HW00004038,5
HW00003383,5
HW00002280,5
HW00004631,5
HW00002133,5
HW00000679,5
HW00006167,5
HW00004752,5
HW00004545,5
HW00001582,5
HW00004521,5
HW00002107,5
HW00004935,5
HW00004854,5
HW00007474,5
HW00001794,5
HW00005928,5
HW00000165,5
HW00005684,5
HW00004785,5
HW00006520,5
HW00005488,5
HW00004589,5
HW00004225,5
HW00004827,5
HW00007886,5
HW00005467,5
HW00000546,5
HW00007786,5
HW00002210,5
HW00003335,5
HW00007703,5
HW00007239,5
HW00000356,5
HW00004626,5
HW00003982,5
HW00005160,5
HW00004121,5
HW00004908,5
HW00007284,5
HW00005326,5
HW00004953,5
HW00007428,5
HW00003812,5
HW00005375,5
HW00000231,5
HW00002264,5
HW00007592,5
HW00005629,5
HW00004209,5
HW00000853,5
HW00003726,5
HW00005693,5
HW00001100,5
HW00003233,5
HW00005936,5
HW00006087,5
HW00005227,5
HW00003794,5
HW00004068,5
HW00002039,5
HW00007028,5
HW00001038,5
HW00007264,5
HW00006486,5
HW00004033,5
HW00002430,5
HW00000307,5
HW00000724,5
HW00006404,5
HW00003340,5
HW00000756,5
HW00004321,5
HW00001114,5
HW00007193,5
HW00006672,5
HW00003019,5
HW00007050,5
HW00000713,5
HW00005257,5
HW00004653,5
HW00007534,5
HW00005879,5
HW00002253,5
HW00000632,5
HW00006214,5
HW00007616,5
HW00005507,5
HW00005538,5
HW00001459,5
HW00004994,5
HW00006599,5
HW00000213,5
HW00006291,5
HW00005542,5
HW00000605,5
HW00004189,5
HW00001679,5
HW00007174,5
HW00007532,5
HW00004964,5
HW00007916,5
HW00005670,5
HW00005687,5
HW00007793,5
HW00005748,5
HW00003803,5
HW00007446,5
HW00002315,5
HW00002504,5
HW00004017,5
HW00007420,5
HW00006314,5
HW00003478,5
HW00002019,5
HW00005663,5
HW00007763,5
HW00001848,5
HW00003316,5
HW00004898,5
HW00001097,5
HW00000069,5
HW00006422,5
HW00006986,5
HW00000929,5
HW00003828,5
HW00000698,5
HW00005574,5
HW00002550,5
HW00007873,5
HW00006991,5
HW00003418,5
HW00001911,5
HW00001671,5
HW00007535,5
HW00002163,5
HW00004382,5
HW00001527,5
HW00005053,5
HW00007162,5
HW00005404,5
HW00000537,5
HW00003966,5
HW00006878,5
HW00007426,5
HW00001233,5
HW00005127,5
HW00000050,5
HW00002066,5
HW00002484,5
HW00000565,5
HW00004361,5
HW00002470,5
HW00002540,5
HW00000191,5
HW00004701,5
HW00006930,5
HW00001597,5
HW00005430,5
HW00004954,5
HW00006390,5
HW00002598,5
HW00002011,5
HW00004774,5
HW00004285,5
HW00005403,5
HW00006736,5
HW00000528,5
HW00003220,5
HW00003646,5
HW00002675,5
HW00007586,5
HW00004385,5
HW00000205,5
HW00002385,5
HW00007593,5
HW00002999,5
HW00007810,5
HW00001148,5
HW00003876,5
HW00000950,5
HW00001533,5
HW00000702,5
HW00007621,5
HW00004204,5
HW00005175,5
HW00000933,5
HW00007366,5
HW00005953,5
HW00003969,5
HW00005122,5
HW00002937,5
HW00004070,5
HW00007238,5
HW00000118,5
HW00007847,5
HW00000975,5
HW00004365,5
HW00004010,5
HW00007343,5
HW00001260,5
HW00003633,5
HW00006670,5
HW00004374,5
HW00005927,5
HW00002544,5
HW00004768,5
HW00001670,5
HW00002471,5
HW00005674,5
HW00003608,5
HW00006740,5
HW00005923,5
HW00002635,5
HW00001775,5
HW00000000,5
HW00007738,5
HW00002113,5
HW00002698,5
HW00007710,5
HW00004061,5
HW00000087,5
HW00000738,5
HW00003406,5
HW00001833,5
HW00006550,5
HW00004634,5
HW00007103,5
HW00006529,5
HW00004138,5
HW00006330,5
HW00006608,5
HW00006783,5
HW00001185,5
HW00007196,5
HW00004406,5
HW00003959,5
HW00005719,5
HW00006120,5
HW00002053,5
HW00007748,5
HW00001668,5
HW00004025,5
HW00006346,5
HW00006113,5
HW00002891,5
HW00001733,5
HW00001683,5
HW00004847,5
HW00003911,5
HW00000304,5
HW00006766,5
HW00003932,5
HW00002269,5
HW00007716,5
HW00005787,5
HW00002825,5
HW00004381,5
HW00001734,5
HW00001263,5
HW00005027,5
HW00004388,5
HW00004041,5
HW00004555,5
HW00005374,5
HW00006932,5
HW00003665,5
HW00001565,5
HW00007927,5
HW00004637,5
HW00005185,5
HW00003022,5
HW00000146,5
HW00006145,5
HW00004967,5
HW00004815,5
HW00007217,5
HW00003543,5
HW00006195,5
HW00006322,5
HW00002355,5
HW00004206,5
HW00002144,5
HW00003404,5
HW00002217,5
HW00004177,5
HW00005909,5
HW00007723,5
HW00002062,5
HW00006769,5
HW00002960,5
HW00004443,5
HW00007449,5
HW00000160,5
HW00005491,5
HW00004105,5
HW00007587,5
HW00000809,5
HW00006525,5
HW00000077,5
HW00007013,5
HW00006267,5
HW00000444,5
HW00002601,5
HW00007214,5
HW00004039,5
HW00007648,5
HW00004695,5
HW00000904,5
HW00006142,5
HW00004646,8
HW00002993,8
HW00002948,8
HW00001845,8
